id,mS1,mS2,mR,xsec_TChannel (fb),xsec_GluonSplit (fb)
1141,5166.498,5648.329000000001,5663.743,5.3982863350000096e-08,1.6916639287269388e-07
1142,4246.323,7019.403,7028.118,1.75297240095e-06,1.9212448675556408e-07
1143,3469.593,8542.463,8525.59,1.566747808e-07,5.7196762550915155e-08
1144,2313.5389999999998,3842.2859999999996,3832.8790000000004,1.3132074879999998e-06,7.017004798648857e-07
1145,2480.388,7975.085,7979.651999999999,1.1697275133000002e-06,1.1413036156347132e-07
1146,8486.725,8520.5,8532.271999999999,1.1243062369518292e-07,3.204254898246597e-09
1148,4447.446,5747.710999999999,5741.369000000001,2.1067893901000004e-06,1.1877906792197628e-07
1150,4773.659000000001,7192.0419999999995,7197.177,3.2543529584012e-05,4.928334072255164e-07
1151,4171.302,6796.86,6820.933000000001,1.1727288727e-07,5.266449606282083e-08
1152,4566.995,4387.684,4579.38,1.6813762397020173e-06,8.653318016665827e-07
1153,5137.4529999999995,7873.471,7859.16,5.9128096275e-07,5.1071965857028897e-08
1154,4193.712,7060.263000000001,7070.973000000001,1.669747061e-07,4.3978657143695685e-08
1155,5762.9130000000005,6001.044,5989.974,1.50046544269001e-06,4.41863284706948e-08
1156,4006.647,4378.184,4390.237,2.9301258980090004e-05,1.1821332928883793e-06
1157,2977.9440000000004,4694.153,4705.689,1.9317118504e-06,4.488051008070821e-08
1158,3024.585,9693.235,9697.112,7.0534195571e-06,1.7085992741360734e-07
1159,7011.847,8396.276,8404.405,1.97543520877e-07,7.650940863020103e-09
1160,5135.02,6752.519,6761.221,2.54801617e-07,3.112375285038525e-07
1161,3492.8959999999997,5316.84,5309.191999999999,1.19125254307e-05,4.985151688071403e-07
1162,6061.804,11174.17,11169.85,1.4440889863800002e-07,3.1133283251226656e-08
1163,3597.56,3925.4190000000003,3966.22,2.0958311164600134e-05,2.788468862799484e-06
1164,3838.8340000000003,10274.77,10269.82,2.9495534074e-06,1.6075432216761801e-07
1165,4589.633,8844.999,8854.226999999999,7.092762703e-08,9.978968976145216e-08
1166,8521.997,10316.91,10306.64,1.079473518214e-06,2.434927535060244e-08
1167,3508.447,7858.486999999999,7875.996,2.22816979046e-06,5.171680717133899e-08
1169,4720.9929999999995,4943.492,4955.106,3.246639740880001e-06,1.2358292945323679e-06
1170,6320.843000000001,9972.23,9987.614,1.7809692684999996e-06,6.297916702014224e-08
1171,5262.459,5276.496999999999,5266.07,1.2690454628026323e-06,1.1998385397119895e-06
1172,5440.274,6794.238,6804.3640000000005,5.99670562300001e-08,1.5826821877670347e-08
1173,6464.18,7166.344,7182.621999999999,2.3596866243e-07,9.581590749840534e-07
1174,5141.54,5124.928,5159.532999999999,2.30488179725328e-06,3.253283109777829e-07
1175,2991.942,6263.096,6249.52,1.109882827e-06,7.864121701215431e-07
1176,6895.093000000001,7397.1990000000005,7408.451,1.81763466375e-06,6.360941365650199e-08
1177,4787.223,6762.191999999999,6769.703,4.858416520000001e-08,9.185208348970193e-09
1178,1941.7779999999998,5164.789000000001,5175.975,1.104745845e-05,3.4298157086469003e-07
1179,2323.34,6178.807,6185.521,2.977587873e-07,3.049550145527831e-07
1182,3984.0040000000004,6038.267,6043.468000000001,3.0326641800000006e-08,9.62029502185416e-08
1183,2671.208,2645.4440000000004,2628.05,8.698028120188644e-06,1.9533211313570362e-05
1184,5267.161999999999,5377.646,5389.880999999999,4.457683700800103e-06,4.3276342385279075e-07
1185,6331.552,8917.379,8929.845,2.512389796040788e-06,4.0904036378554335e-08
1188,4252.912,7115.840999999999,7130.338000000001,1.6558067745e-06,1.1359392220658645e-07
1189,8915.25,10685.63,10700.18,7.601396064073001e-07,6.048469785277377e-08
1190,5004.504,6230.151999999999,6256.956,5.7143881179e-06,1.6225170361464414e-07
1191,3237.532,6240.9980000000005,6250.996,9.440529733e-07,4.13149683885832e-07
1192,3773.688,6695.672,6710.679,1.72858385194e-05,3.4855249742248467e-07
1193,2433.8920000000003,5850.253000000001,5856.416,2.8845898749999997e-06,1.5646535419531509e-06
1194,3650.67,6778.01,6770.245,1.2473567224e-06,1.300630125811683e-07
1195,4682.262,6715.0740000000005,6723.328,4.44565762199e-06,1.0874744953326876e-07
1197,4831.793,7378.721,7386.7480000000005,4.836300755e-07,5.5291534605772255e-08
1198,3213.202,5733.146,5744.084,3.406640173e-07,2.647546502525369e-07
1199,3564.4,6280.355,6268.019,1.9986270349e-06,1.616040138004037e-07
1200,4305.274,7775.340999999999,7785.316,2.26464656284e-06,9.980835184019943e-08
1201,3697.52,7167.7609999999995,7159.174,6.5150241748e-07,7.105412350891053e-08
1202,2837.5840000000003,5411.144,5402.443,6.31474878e-07,5.728870290260221e-07
1203,3981.248,4273.968,4246.972,1.9425775280030465e-07,1.5461324201454593e-07
1204,2930.2070000000003,5512.726,5534.814,6.700188592000002e-06,1.2657853565708998e-07
1205,3284.4990000000003,5080.223,5069.954000000001,1.064971268e-06,1.9910877766492406e-07
1206,2855.315,6591.076999999999,6609.441999999999,1.551264973e-07,9.795174684891034e-08
1207,3441.6459999999997,9199.188,9192.299,7.565676749000002e-07,3.5290954322207065e-08
1208,3810.625,8405.833,8422.159,1.4704015137799998e-06,2.983273504893111e-08
1209,4481.972,5041.339,5051.66,7.732299747078744e-06,7.225992402660802e-07
1211,6268.9580000000005,14184.49,14176.62,3.7168713159581003e-06,6.072283014725059e-08
1212,2292.5029999999997,6143.485,6130.47,1.206478047e-06,9.800851011220579e-07
1213,3010.978,6907.564,6913.088000000001,9.175456000000001e-08,5.6510000554158125e-08
1214,5125.463,6291.686,6298.022,6.3151519838e-06,2.7883746764222504e-07
1215,3704.1240000000003,11526.06,11531.0,1.129046583547e-06,2.7832516398414106e-08
1216,2215.3070000000002,4633.521,4653.935,5.764763500000001e-07,2.2716675617946e-07
1217,5814.315,6146.548000000001,6138.621,7.411938462035479e-09,1.5353555523287604e-08
1218,2908.259,5665.866,5681.71,7.4318183945e-07,2.705136741996281e-07
1219,4133.104,7760.06,7765.799,6.436127380199999e-06,3.2538382064202377e-07
1220,2463.696,4686.935,4680.165,1.04991334e-07,7.308642831273202e-07
1221,7412.13,8952.701,8958.35,1.457521120622e-06,4.263180564487687e-08
1222,8219.244,9353.692,9362.01,2.3537355848e-08,2.8849276917136985e-08
1223,3686.8340000000003,8401.266,8392.298,2.40210954249e-06,5.3725141594981805e-08
1225,3748.052,9934.196,9930.543,2.05628233e-08,1.3487220570121321e-08
1226,4634.54,6019.8730000000005,6006.316,6.904536417900004e-07,1.4665608504458668e-07
1227,3326.777,7876.597,7854.354,4.3988769721e-06,1.2084257569939694e-07
1229,4969.907,7077.214,7072.293000000001,8.742204293370001e-07,2.2089647972462233e-08
1230,3456.699,7946.471,7925.355,2.61234375e-08,4.904119868932858e-08
1231,4236.069,6679.161,6691.851,1.4269849349027e-06,1.5815679494042068e-07
1232,5776.034000000001,6200.316,6210.2080000000005,2.76848247096e-06,1.3968403593884215e-07
1234,5392.786,8276.37,8284.726,2.16455313233e-06,1.0246733467329199e-07
1235,5193.484,5178.085,5200.103,5.205413651546433e-07,2.7937732459370433e-07
1236,2954.1940000000004,10407.04,10424.24,2.5377825459e-06,1.5077791676377981e-07
1238,5394.64,7212.2519999999995,7198.029,1.94295823578e-06,4.2444494437579866e-08
1239,3219.348,4383.78,4392.975,1.469418441e-06,7.99922270048873e-06
1240,3003.7140000000004,5471.01,5484.06,5.638317160000001e-07,2.51925341868982e-07
1241,4966.2429999999995,7390.215999999999,7383.1990000000005,2.6802829969399995e-07,1.4498210675896492e-08
1242,4651.657,9211.965,9191.324,1.2547944699e-07,3.772987024951684e-08
1243,2661.954,6894.088000000001,6899.076,1.0951043005000003e-05,4.5794911424604037e-07
1244,7591.204000000001,8097.371999999999,8106.321,5.5300704905489994e-06,1.6898574977543518e-07
1245,4752.084,7970.328,7986.951,1.93726499948e-07,5.1060091981638144e-08
1246,3879.3509999999997,12735.93,12723.6,2.1886067414299004e-06,1.477859400868166e-07
1247,3146.015,4908.795,4919.6320000000005,6.42634092495e-06,1.0032611611085388e-06
1248,6027.608,7183.544,7173.649,8.146835104903701e-06,1.4497933118349378e-07
1249,4488.347,6028.991,6015.2609999999995,6.164168440000003e-08,1.2374581404960046e-07
1250,5070.215999999999,7136.144,7154.149,3.7672185508100014e-06,1.6583256896480514e-07
1251,7134.937,7265.905,7254.129,3.5195262384213007e-07,3.798830327145376e-08
1252,3619.1459999999997,4923.195,4934.916,2.31962331535e-06,5.09434307966771e-07
1253,3733.337,8666.545,8670.657,4.56404094192e-06,1.1887601271239633e-07
1254,6147.1269999999995,6847.0740000000005,6873.415,3.357959053149e-06,1.238915457824601e-07
1255,5831.563,5666.576,5810.063,2.9109589638400026e-06,2.154087500737462e-07
1256,3956.31,12465.25,12454.37,4.410102037e-08,8.753458793302055e-09
1257,5483.844,7433.118,7437.227,1.7056917710000002e-08,2.2649243150431352e-08
1258,6129.173000000001,8367.969000000001,8390.186,3.5128277794000004e-08,3.2006987851864684e-08
1259,5985.473000000001,12677.65,12688.07,1.5770296871959e-07,1.7091494486906384e-08
1260,2456.295,6178.8330000000005,6148.0509999999995,1.305446226e-06,1.63821725785797e-07
1261,3813.574,6512.121,6504.4130000000005,6.551972049999999e-07,3.404050525510469e-07
1262,3096.98,5013.031,5022.24,8.8151816212e-06,1.400188221962923e-07
1264,3521.357,7508.165,7517.411,6.182281702e-07,1.092310392938697e-07
1265,3749.0820000000003,6383.811,6375.066,6.817485909e-07,2.374565350079071e-07
1266,4981.51,6628.815,6609.965999999999,2.07736039129378e-06,1.7884132365682877e-07
1268,2634.705,5051.374,5060.613,3.2384284557e-06,1.7584159808932814e-07
1270,4496.719,7172.196999999999,7163.706,2.6665471400841304e-06,7.110301220802102e-08
1271,3582.413,5062.589,5071.619000000001,3.269758711000001e-06,1.6665412654583598e-07
1272,4578.513,4352.026,4587.076,5.055527110333701e-06,6.801956302308411e-07
1273,4189.019,5489.964,5501.374,5.441408943810001e-07,2.1422885013395275e-07
1274,5546.307,5972.155,5988.371999999999,3.851351779000042e-07,1.246045380746616e-07
1275,6608.686,8483.363000000001,8473.329,6.974002783699999e-07,7.928385214074942e-08
1276,5421.349,5238.823,5429.054,1.5695673542700002e-05,2.9339893882145385e-07
1277,4620.759,13444.54,13439.64,5.4055160539999996e-08,9.47709347351319e-09
1278,3306.4309999999996,7103.0380000000005,7089.698,1.1682088327299998e-06,2.9697198244713104e-08
1279,5118.536,5338.8369999999995,5348.5509999999995,1.1412469920200048e-06,1.118041544474173e-06
1280,5880.389,7903.656999999999,7911.773,2.1701393675e-07,7.470243879291637e-08
1281,3547.143,7248.751,7222.4619999999995,3.5411412695e-06,9.944208138206187e-08
1282,4381.43,7046.185,7071.169,3.0171035300000006e-08,1.5229712947184444e-08
1283,5714.68,5776.018,5797.805,9.652981395016815e-07,1.8647027860628184e-07
1284,4228.043,7829.925,7837.829000000001,4.3367408099999997e-07,1.6854128321820342e-08
1285,4043.1209999999996,13772.65,13775.67,8.30564755398e-08,3.906043197894416e-09
1286,3135.695,8490.659,8511.219000000001,2.1499258232000003e-06,6.927985862451503e-08
1287,4768.436,6382.79,6395.015,2.20254481267e-06,4.4792444600743196e-07
1288,8141.089,13385.17,13371.72,4.802080786531601e-08,2.742526351238273e-09
1289,4721.349,6944.491999999999,6929.981,4.8035546493e-07,3.278941292958324e-08
1290,3528.5679999999998,7122.045,7109.262,3.4749316516e-06,1.126218611118007e-07
1291,5777.906,6615.228,6626.5419999999995,1.1111135502400005e-06,1.4705306228369674e-07
1292,5668.2519999999995,5775.154,5789.549,9.356838302400166e-06,4.208006100859951e-07
1293,3598.2129999999997,5561.2919999999995,5573.811,1.4817556139e-06,8.999910432218344e-07
1294,3726.6890000000003,4706.303,4697.67,1.003607531e-07,7.767350795185899e-08
1295,4571.483,4978.889,4963.373,1.0293256728589999e-05,2.8955769439315183e-07
1296,4890.821,4912.7,4902.763,9.112716064039055e-07,3.476116002413794e-07
1297,2268.035,5781.428000000001,5768.85,8.50254732e-08,1.6971247871814404e-07
1298,2799.27,8844.317,8862.655,1.0318365192e-06,6.885174080653696e-08
1300,3942.422,8191.844,8208.192,4.4983582619999993e-08,7.19658148016555e-08
1301,3907.781,6661.448,6634.58,5.377912052598001e-05,1.1994375742629623e-06
1302,4051.967,7922.960999999999,7928.688,1.990905399e-07,1.3168882654138938e-07
1303,5082.11,6813.125,6801.475,1.000438374e-07,1.6397944536462276e-07
1304,4150.754,7237.366999999999,7259.604,9.189079479e-07,2.909240150891053e-08
1306,4527.420999999999,5981.128000000001,5990.683000000001,4.241329775299998e-06,1.3320601413519112e-07
1307,6753.375,14200.63,14213.53,2.13720273e-08,2.8938237919995767e-08
1308,2830.542,9373.155,9384.149,4.36920818909e-06,1.704932423253718e-07
1310,6108.6140000000005,6937.766,6955.132,3.1548795720000046e-08,1.415553434976964e-07
1311,3871.232,6530.933000000001,6518.86,4.36216788e-08,3.3966509916803734e-07
1312,3789.9109999999996,5603.0019999999995,5594.732,4.81104302194e-06,7.338277820737755e-07
1313,3861.61,6620.964,6629.284000000001,1.359180752e-07,3.2501396242143587e-08
1314,5833.347,6361.272,6341.624,1.9187256518000006e-07,3.2411096052952585e-08
1315,8838.582,9252.118,9255.97,5.395424763722697e-07,2.817422395118e-08
1316,3209.62,11970.18,11979.16,2.1630568058e-06,5.5642760399723795e-08
1317,6204.889,9710.805,9692.155,2.1522913635999998e-07,1.4210351927626085e-08
1318,3168.0029999999997,7684.803000000001,7665.847,8.177324893380001e-06,2.594057398168375e-07
1319,4417.448,7226.09,7230.297,9.6864688476e-07,1.8356381255969816e-07
1320,3299.823,4362.420999999999,4372.837,1.8983382400000024e-07,3.0962425714779854e-07
1321,4338.312,6417.798000000001,6434.415,2.8185938390712e-06,3.2901002013721063e-07
1322,4542.262,7660.883000000001,7667.88,7.222477154e-08,1.5177552030085176e-08
1323,4042.7140000000004,8578.091999999999,8583.321,3.216650395e-08,1.392877253920109e-07
1326,3468.407,7042.972,7028.411,3.812464724999999e-07,8.480834037022143e-08
1327,3232.93,7040.562,7048.374,1.2614558537e-07,4.356885717383087e-08
1329,2905.369,6156.661999999999,6148.048000000001,9.67984471533e-05,1.72984928564026e-06
1330,2977.848,6920.552,6912.717,1.6536743100000001e-06,1.7290874813825186e-07
1331,4098.038,5287.876,5273.545,5.79134772e-08,1.0310905178066687e-07
1332,4670.0779999999995,9354.365,9346.69,1.729094623e-07,8.518354656801792e-08
1333,4634.437,8100.3240000000005,8084.855,1.30822315e-08,3.42362551394308e-08
1334,5488.344,6323.956,6315.72,4.107456284300011e-07,3.4991283786675444e-08
1337,3890.099,4894.529,4919.561,2.969848894e-07,1.5069057849941554e-07
1338,4902.91,7890.686,7895.52,4.0641902035e-07,5.5802132963177954e-08
1340,5847.678000000001,8391.206,8372.258,3.424597415326e-06,1.0968949244131448e-07
1341,3640.406,7640.9130000000005,7629.786999999999,3.618656402e-07,1.0930293591836996e-08
1342,7227.846,6884.967,7208.59,1.6315870623462088e-07,1.4104256841446762e-07
1343,4455.549,6906.746,6913.1359999999995,2.22681500482e-06,1.204726736297952e-07
1344,4436.976,13496.83,13502.28,1.034332820438e-06,2.5869781943951905e-08
1346,2619.163,7421.619000000001,7426.356,5.1398676e-08,1.4441338810844308e-07
1347,3043.002,4788.29,4759.997,2.6905158498e-06,3.9612294954636e-07
1349,2383.077,8032.552,8045.035,3.433392504e-07,1.0840982326263401e-07
1351,5438.851,7900.126,7916.365,3.1178186199999986e-08,2.221673782089737e-08
1352,3751.8190000000004,5330.023,5336.738,6.559055200000001e-08,2.9156887389065583e-07
1353,4957.776,8564.548,8575.771,1.148654912e-08,2.074330146797576e-08
1354,6409.98,7627.349,7621.148,3.537071011e-08,6.2537155609298175e-09
1355,2752.159,5171.915,5189.4220000000005,1.3302113107999999e-05,3.1907300497460797e-07
1357,4795.338,5584.773,5573.319,4.8478360539099995e-06,2.7983734038284146e-07
1358,4991.626,6800.03,6811.437,3.93557321972e-06,5.1618832692185464e-08
1359,3523.402,12074.08,12069.2,1.3816689878928001e-06,7.119247027810035e-08
1361,3941.5759999999996,6493.8859999999995,6498.819,4.04146558185e-06,8.287746430638754e-08
1362,5682.896,10134.03,10116.51,2.62850158863e-06,7.028405437814402e-08
1363,4989.901,9347.134,9343.34,1.6795198124209998e-06,7.27095278937896e-08
1365,5142.407,6409.076,6404.026,1.6469897474000014e-06,1.4801852098822837e-07
1366,7102.798000000001,9075.661,9066.815999999999,2.2494699854e-08,2.4722498802151647e-08
1368,3134.82,11009.04,11013.99,7.487123199999999e-08,2.0400652082440612e-08
1369,4058.5879999999997,5215.9259999999995,5204.278,1.1015445704e-06,1.1799740383157069e-07
1370,3370.743,5874.062,5886.0509999999995,1.06848244e-08,5.844255752889839e-07
1372,4083.571,5804.456,5822.352,2.035117172241e-06,4.535200540394979e-08
1373,2268.401,3722.413,3712.304,3.0523616719999997e-06,8.398147292584452e-06
1374,4347.157999999999,5748.214,5764.589,2.6886068662e-06,9.875467594646133e-08
1375,3793.671,7946.057,7954.687,1.1794787599e-06,3.587232608860122e-08
1376,6624.361,7351.936,7342.79,1.7854190480657509e-06,1.6817752830427173e-07
1378,3275.813,6108.455,6129.099,3.2296599809999993e-06,2.1258044827418282e-07
1379,3602.114,7669.129,7662.649,1.12030842974e-06,3.8123051117615034e-08
1380,6618.76,7769.223000000001,7778.356,1.6572001219281737e-06,1.1236589717190409e-07
1381,3766.821,4784.768,4800.749,3.0887845513000012e-06,2.3440304705990963e-07
1382,5409.0830000000005,6266.616999999999,6244.519,2.22790003333e-06,3.078025088298551e-07
1383,2473.9539999999997,7969.943,7974.536999999999,2.2760279699999998e-07,7.790864148240143e-08
1384,8242.113000000001,9102.828000000001,9087.425,5.750027765699601e-07,9.301961538905584e-08
1385,4945.235,5892.684,5879.575,2.322164913800005e-07,3.5172480887937525e-08
1386,4265.896,4109.379,4281.622,5.163033859901641e-06,1.6334834029823685e-06
1388,4366.719,10700.69,10705.68,5.8415331656976e-07,1.6418150256242488e-08
1390,4728.244000000001,8476.954,8481.203000000001,6.83621218e-08,9.482229714114496e-08
1391,6420.61,7153.922,7166.715,4.143376920600001e-07,5.852126776493647e-08
1392,4422.108,8029.178000000001,8044.196,5.23681401e-08,5.8157021980813324e-08
1393,3313.6890000000003,5600.468000000001,5583.213000000001,2.7748393708e-06,2.886502078074377e-07
1395,6518.733,7390.31,7381.201999999999,3.0926371529936085e-07,2.6992031899467825e-08
1398,5183.656,6354.581,6347.12,3.764243208930001e-05,8.235517210640211e-07
1399,3568.0959999999995,7297.121999999999,7301.844,2.58074557007e-06,2.93262171725768e-07
1401,5568.375,5956.419,5962.569,1.1704798357690355e-06,1.0812159667344598e-07
1402,4647.001,11016.21,11031.96,6.8942519576e-06,1.137345998401377e-07
1403,4023.23,4167.901,4212.774,5.319266067070004e-06,2.1018399377114888e-07
1404,2717.743,4085.468,4045.3559999999998,6.028697002500001e-06,3.374298639340075e-06
1405,3501.647,5264.275,5230.393,5.355629196e-07,7.7421984310823e-08
1406,7432.908,7239.159000000001,7448.857,1.1747106857005198e-07,9.522922366462397e-08
1407,5790.507,12090.41,12094.57,5.4064372226820004e-08,7.800163556239969e-08
1408,3921.244,5515.868,5528.566999999999,1.2966475131839999e-05,2.0714424941319016e-07
1409,4354.976,6030.151,6021.641,3.1898034521e-07,1.132383482039299e-07
1410,5429.015,8999.505,8995.241,2.1858182945954998e-08,1.7754715215380157e-08
